epoch,batch,loss,duration
17, 22, 0.422225, 4.339082
17, 23, 0.409131, 2.945751
17, 24, 0.416046, 3.133985
17, 25, 0.423012, 4.024409
17, 26, 0.389966, 1.978549
17, 27, 0.400405, 2.115810
17, 28, 0.425629, 5.127044
17, 29, 0.388582, 2.256425
17, 30, 0.417743, 4.319590
17, 31, 0.415574, 3.505216
17, 32, 0.424284, 5.419270
17, 33, 0.394433, 2.520826
17, 34, 0.399800, 2.992859
17, 35, 0.414882, 4.309162
17, 36, 0.411624, 3.609736
17, 37, 0.406324, 2.746389
17, 38, 0.420390, 3.870760
17, 39, 0.390274, 1.799930
17, 40, 0.374170, 1.675632
17, 41, 0.392547, 1.671272
17, 42, 0.374361, 1.842302
17, 43, 0.429802, 4.606212
17, 44, 0.371348, 1.953414
17, 45, 0.400879, 2.197371
17, 46, 0.419268, 2.736250
17, 47, 0.384750, 1.982847
17, 48, 0.341800, 1.034071
17, 49, 0.401017, 3.017236
17, 50, 0.405292, 2.572685
18, 1, 0.418007, 4.611238
18, 2, 0.372256, 1.694031
18, 3, 0.401804, 2.955744
18, 4, 0.421051, 4.099789
18, 5, 0.390398, 1.936798
18, 6, 0.416163, 3.884990
18, 7, 0.390213, 1.945259
18, 8, 0.405055, 2.580405
18, 9, 0.416373, 3.529264
18, 10, 0.424089, 3.963682
18, 11, 0.401944, 2.241799
18, 12, 0.409081, 2.975296
18, 13, 0.435431, 6.074259
18, 14, 0.342190, 1.034071
18, 15, 0.392935, 2.563580
18, 16, 0.406880, 2.771670
18, 17, 0.374468, 1.682100
18, 18, 0.441516, 4.311490
18, 19, 0.394558, 2.277489
18, 20, 0.404302, 2.335876
18, 21, 0.400243, 2.892272
18, 22, 0.424350, 3.701410
18, 23, 0.384787, 1.983759
18, 24, 0.403555, 2.865807
18, 25, 0.416324, 3.901636
18, 26, 0.399885, 3.192668
18, 27, 0.412872, 3.311955
18, 28, 0.414745, 4.561082
18, 29, 0.423879, 5.045944
18, 30, 0.371156, 1.955091
18, 31, 0.388500, 2.217071
18, 32, 0.429110, 4.324977
18, 33, 0.405465, 2.643657
18, 34, 0.397698, 2.127856
18, 35, 0.429664, 4.599474
18, 36, 0.427633, 5.260161
18, 37, 0.438977, 6.617537
18, 38, 0.415730, 3.157176
18, 39, 0.411353, 3.563245
18, 40, 0.425236, 5.102093
18, 41, 0.405076, 2.507591
18, 42, 0.392196, 1.707735
18, 43, 0.374250, 1.931102
18, 44, 0.422002, 4.639514
18, 45, 0.415415, 3.498498
18, 46, 0.400206, 2.075595
18, 47, 0.402552, 2.898783
18, 48, 0.418665, 2.868973
18, 49, 0.418844, 2.752364
18, 50, 0.427550, 4.990734
19, 1, 0.389719, 2.082533
19, 2, 0.415092, 3.638944
19, 3, 0.374000, 1.648604
19, 4, 0.399874, 2.134662
19, 5, 0.399942, 2.196288
19, 6, 0.418745, 2.760869
19, 7, 0.405855, 2.738811
19, 8, 0.405349, 2.516736
19, 9, 0.403619, 2.376788
19, 10, 0.371512, 1.698302
19, 11, 0.419926, 3.863450
19, 12, 0.418438, 2.838346
19, 13, 0.399722, 3.049988
19, 14, 0.408268, 2.989572
19, 15, 0.397350, 2.094491
19, 16, 0.423812, 3.769758
19, 17, 0.423989, 5.696394
19, 18, 0.438469, 6.590032
19, 19, 0.415497, 3.768090
19, 20, 0.425464, 5.071976
19, 21, 0.371778, 1.965121
19, 22, 0.417610, 4.283468
19, 23, 0.411328, 3.552143
19, 24, 0.440592, 4.261762
19, 25, 0.374296, 1.839237
19, 26, 0.429594, 4.695424
19, 27, 0.388404, 2.261633
19, 28, 0.427602, 5.276526
19, 29, 0.416033, 3.821796
19, 30, 0.402608, 2.897117
19, 31, 0.384474, 1.983941
19, 32, 0.342587, 1.033224
19, 33, 0.404810, 2.571474
19, 34, 0.424324, 4.157183
19, 35, 0.434566, 6.313902
19, 36, 0.393546, 1.675410
19, 37, 0.400209, 2.888632
19, 38, 0.414057, 3.035436
19, 39, 0.403574, 2.864916
19, 40, 0.405146, 2.509587
19, 41, 0.415276, 4.416146
19, 42, 0.414433, 3.546522
19, 43, 0.401246, 2.894372
19, 44, 0.389792, 1.804161
19, 45, 0.427791, 4.946054
19, 46, 0.394695, 2.322571
19, 47, 0.392090, 2.621036
19, 48, 0.421580, 4.424311
19, 49, 0.429512, 4.374751
19, 50, 0.415471, 3.224531
20, 1, 0.408686, 3.134609
20, 2, 0.391763, 2.599594
20, 3, 0.415780, 4.031305
20, 4, 0.419178, 2.843276
20, 5, 0.404930, 2.529584
20, 6, 0.370947, 1.955355
20, 7, 0.400165, 3.055151
20, 8, 0.418927, 2.745873
20, 9, 0.419707, 3.883740
20, 10, 0.414617, 3.652339
20, 11, 0.384821, 2.035742
20, 12, 0.392830, 1.724473
20, 13, 0.411218, 3.706381
20, 14, 0.422517, 4.495644
20, 15, 0.375004, 1.838186
20, 16, 0.399797, 2.222684
20, 17, 0.372332, 1.714005
20, 18, 0.390439, 2.026212
20, 19, 0.404732, 2.571581
20, 20, 0.416162, 3.161320
20, 21, 0.418017, 4.339804
20, 22, 0.427262, 5.412615
20, 23, 0.412432, 3.010678
20, 24, 0.404092, 2.344299
20, 25, 0.414521, 4.645548
20, 26, 0.433546, 6.070777
20, 27, 0.402824, 2.901960
20, 28, 0.415200, 3.514870
20, 29, 0.397411, 2.088270
20, 30, 0.416183, 3.834986
20, 31, 0.373981, 1.647485
20, 32, 0.425273, 5.185760
20, 33, 0.405139, 2.526069
20, 34, 0.394120, 2.273202
20, 35, 0.429390, 4.685164
20, 36, 0.401440, 2.894434
20, 37, 0.405762, 2.742663
20, 38, 0.440005, 4.263010
20, 39, 0.399709, 2.895395
20, 40, 0.341173, 1.032618
20, 41, 0.388315, 2.213440
20, 42, 0.403502, 2.864897
20, 43, 0.429096, 4.325765
20, 44, 0.428189, 5.163077
20, 45, 0.424010, 3.975360
20, 46, 0.439614, 6.518208
20, 47, 0.400302, 2.071375
20, 48, 0.423013, 3.986314
20, 49, 0.423924, 5.154636
20, 50, 0.390044, 1.772361
